DEC_15seg,DEC_30seg,DEC_45seg,DEC_60seg,DEC_globopreenchido,EtOH_15seg,EtOH_30seg,EtOH_45seg,EtOH_60seg,EtOH_globo preenchido,H2O_15seg,H2O_30seg,H2O_45seg,H2O_60seg,H2O_globopreenchido
,,44.72941176470588,,,,,,60.1156862745098,,,57.35490196078432,70.88,,
,,,,,,,,,,,,,,
,46.8843137254902,60.19019607843137,,,54.50078431372549,51.51764705882353,55.11490196078432,54.009019607843136,63.18823529411765,,69.87254901960785,70.42588235294116,,52.52941176470589
,,,,,,,,,,,,,,
,,41.562745098039215,,,,,,,,,53.84117647058824,,,
33.627450980392155,,,67.56392156862745,,46.38470588235294,53.74117647058824,,47.3635294117647,46.05882352941177,,49.22941176470589,,45.44666666666666,67.95098039215686
,,,,,,,,,,,41.54313725490197,,,
,,54.41568627450981,,,,,,63.52823529411764,,,64.16274509803922,73.83176470588234,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,45.93529411764706,,,
,38.69607843137256,54.04313725490197,,,44.98,,54.61960784313726,53.64980392156863,,,62.84509803921569,70.88,,
,,48.64117647058824,,,,,,55.805098039215686,,,58.01372549019608,75.87529411764704,,
,,,,,,,,,,,,,,
39.27450980392157,48.88588235294118,57.20980392156864,45.99607843137255,73.24509803921569,57.46627450980392,52.47058823529412,57.756470588235295,,56.94313725490196,65.69294117647058,,70.19882352941175,,78.15294117647059
,,41.93529411764706,,,,,,,,,52.74313725490197,,,
,,52.92549019607843,,,,,,60.65450980392156,,,55.15882352941177,61.34352941176469,,
,,54.04313725490197,,,,,,58.319607843137256,,,60.8686274509804,68.83647058823529,,
,48.34,,,,47.63333333333333,52.78823529411765,57.59137254901961,55.62549019607843,58.37058823529412,43.70117647058824,65.48039215686275,68.83647058823529,,
45.04705882352941,57.25607843137255,,50.02745098039216,65.44901960784314,54.03254901960784,55.48823529411765,60.23294117647059,52.75176470588235,50.69803921568628,71.13176470588235,58.23333333333333,,65.49999999999999,61.307843137254906
,,54.04313725490197,,,44.823921568627455,,,50.59647058823529,,,60.64901960784314,49.08235294117647,,
,,47.896078431372544,,,45.13607843137255,,53.794117647058826,53.64980392156863,,,72.5078431372549,71.33411764705882,,
,,,,,,,,,,,,,,
,,,,,,,,,,,41.76274509803922,,,
,,,,,,,,,,,41.76274509803922,,,
,,41.562745098039215,,,,,,,,,53.84117647058824,72.01529411764704,,
,,43.42549019607843,,,,,,58.319607843137256,,,55.15882352941177,73.83176470588234,,
,43.97294117647059,51.62156862745098,,,47.009019607843136,52.629411764705885,56.6007843137255,53.64980392156863,42.311764705882354,51.50470588235294,69.43333333333334,56.80235294117647,,58.69803921568627
,40.33372549019608,54.04313725490197,,,42.79490196078432,,,54.90705882352941,,39.91764705882353,67.01764705882354,70.88,,
,,53.11176470588235,,,44.823921568627455,,,,,,59.55098039215687,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,45.93529411764706,,,
,59.07568627450981,57.0235294117647,46.80235294117647,56.98470588235294,35.45921568627451,51.04117647058823,46.69490196078432,,58.37058823529412,,58.01372549019608,46.584705882352935,,76.25490196078431
,,,,,,,,,,,39.78627450980392,,,
,,,,,,,,,,,44.61764705882353,,,
,,,,,,,,,,,,,,
,,58.51372549019608,,,,,,61.193333333333335,,,59.55098039215687,77.23764705882351,,
,38.87803921568627,49.75882352941177,,,45.44823529411765,,,,38.02941176470589,40.154117647058825,68.55490196078432,68.83647058823529,,
,,54.04313725490197,,,39.049019607843135,,50.32705882352941,59.57686274509804,,38.73529411764706,64.82156862745099,71.1070588235294,,
,47.794117647058826,54.04313725490197,,,47.78941176470588,46.11764705882353,55.445098039215694,53.64980392156863,66.4,56.47058823529412,68.77450980392157,56.12117647058824,,
,39.78784313725491,53.67058823529412,,,,,,54.009019607843136,,,72.28823529411764,50.67176470588235,,
,,,,,,,,,,,42.86078431372549,,,
,,41.93529411764706,,,,,,,,,50.54705882352941,69.29058823529411,,
41.78431372549019,59.98549019607844,,50.02745098039216,65.67176470588235,47.78941176470588,57.71176470588235,,55.445882352941176,59.61960784313726,68.53058823529412,,68.60941176470587,62.29999999999998,68.9
,,,,,,,,,,,,,,
,,,,,,,,,,,49.22941176470589,,,
34.63137254901961,45.24666666666667,,60.30745098039216,55.42549019607843,,,59.07725490196079,,,,,,63.15333333333332,61.78235294117647
,,40.817647058823525,,,,,,,,,46.59411764705882,,,
35.0078431372549,,,,46.51568627450981,,,,,,,,,55.68666666666667,
,,43.42549019607843,,,,,,65.50392156862745,,,56.91568627450981,61.11647058823529,,
,,,,,,,,,,,45.05686274509805,,,
46.92941176470588,,52.55294117647058,54.865098039215695,67.6764705882353,60.43176470588235,48.81764705882353,56.6007843137255,52.21294117647058,49.0921568627451,61.90941176470588,57.35490196078432,44.08705882352941,64.00666666666666,52.2921568627451
,,,,,,,,53.11098039215686,,,57.35490196078432,,,
,,64.66078431372549,,59.88039215686275,58.40274509803921,55.01176470588235,55.11490196078432,55.445882352941176,52.12549019607843,57.41647058823529,69.21372549019608,53.62352941176469,,72.45882352941176
,,55.90588235294118,,,45.13607843137255,,,55.445882352941176,,,67.01764705882354,76.10235294117646,,
,,53.67058823529412,,,45.13607843137255,,50.65725490196078,55.805098039215686,,51.97764705882352,73.16666666666667,74.05882352941175,,
,46.8843137254902,55.34705882352941,,,45.76039215686275,,53.29882352941176,56.70313725490196,,,66.13921568627453,70.42588235294116,,
38.647058823529406,,,53.65568627450981,59.43490196078432,,,,45.56745098039215,51.41176470588236,67.11176470588235,54.71960784313725,46.584705882352935,64.64666666666666,69.13725490196079
,,54.60196078431373,,,44.823921568627455,,,56.5235294117647,,,53.84117647058824,57.71058823529411,,
,42.69921568627451,53.85686274509804,,,44.823921568627455,,53.463921568627455,53.64980392156863,,50.55882352941176,68.77450980392157,74.51294117647058,,
,46.70235294117647,59.817647058823525,,,47.94549019607843,51.99411764705882,54.61960784313726,54.18862745098039,,57.18,68.99411764705883,72.46941176470588,,69.13725490196079
,,,,,,,,,,,42.86078431372549,,,
,,,,,,,,,,,49.6686274509804,,,
,50.70549019607844,49.57254901960784,56.8807843137255,55.64823529411765,56.99803921568628,59.3,61.22352941176471,,56.76470588235294,60.49058823529412,,,51.633333333333326,57.27450980392157
,,,,,,,,,,,45.93529411764706,,,
,,,,,,,,,,,41.76274509803922,,,
,,,,,,,,,,,55.81764705882353,,,
,,48.45490196078431,,,44.823921568627455,,,,,,59.55098039215687,58.39176470588235,,
,46.8843137254902,60.19019607843137,,,46.54078431372549,48.02352941176471,56.93098039215687,51.67411764705882,58.54901960784314,51.97764705882352,58.45294117647059,66.79294117647058,,
,,50.317647058823525,,,44.823921568627455,,,58.319607843137256,,,52.52352941176471,61.79764705882353,,
39.27450980392157,60.34941176470589,54.04313725490197,47.40705882352942,72.57686274509804,60.9,55.32941176470588,57.426274509803925,55.805098039215686,50.69803921568628,63.32823529411764,,66.79294117647058,63.15333333333332,72.22156862745098
,,,,,,,,,,,49.6686274509804,,,
,,41.93529411764706,,,,,,,,,55.81764705882353,,,
,,49.57254901960784,,,,,,,,,67.89607843137256,61.11647058823529,,
,,,,,,,,,,,45.05686274509805,,,
,,,,,,,,,,,41.76274509803922,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,47.6921568627451,,,
,,,,,,,,,,,40.00588235294118,,,
,43.97294117647059,,51.43843137254902,,,41.98823529411764,46.86,,,,,,56.326666666666654,
,41.97137254901961,41.562745098039215,,46.96117647058824,,48.02352941176471,,45.74705882352941,,,,,,53.47843137254902
,,41.74901960784314,,,,,,,,,48.35098039215686,,,
,,,,,,,,,,,40.44509803921569,,,
,,57.0235294117647,,,44.98,54.85294117647059,53.95921568627451,57.78078431372548,48.55686274509805,,72.5078431372549,69.0635294117647,,
,,53.29803921568627,,,44.98,,,,,46.538823529411765,,49.99058823529411,,
,48.70392156862745,68.2,,,56.52980392156862,52.15294117647059,,54.90705882352941,,55.28823529411764,54.5,67.02,,74.11960784313726
,,,,,43.10705882352941,,,58.319607843137256,,,64.82156862745099,75.64823529411764,,
,,,,,,,,,,,45.05686274509805,,,
,,,,,,,,,,,42.86078431372549,,,
,,,,,,,,,,,42.86078431372549,,,
,48.52196078431373,54.60196078431373,,,46.852941176470594,53.26470588235294,55.445098039215694,54.90705882352941,50.51960784313726,48.66705882352941,,53.62352941176469,,48.73333333333333
,,,,,,,,,,,40.8843137254902,,,
,51.43333333333334,49.38627450980392,,,57.62235294117647,54.21764705882353,58.08666666666667,53.64980392156863,60.15490196078432,55.28823529411764,68.11568627450981,59.75411764705882,,76.01764705882353
,,44.72941176470588,,,,,,59.39725490196078,,,58.45294117647059,74.05882352941175,,
39.7764705882353,,,54.865098039215695,75.24980392156863,60.2756862745098,53.26470588235294,54.61960784313726,53.64980392156863,,,58.01372549019608,50.21764705882352,,78.86470588235295
,,,,,,,,61.193333333333335,,,57.35490196078432,61.34352941176469,,
,,,,,,,,,,,49.22941176470589,,,
,,47.52352941176471,,,,,,58.49921568627451,,,58.45294117647059,72.69647058823529,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,48.35098039215686,,,
,,44.72941176470588,,,,,,,,,55.81764705882353,,,
,,,,,,,,,,,53.84117647058824,,,
,,61.494117647058815,,,39.82941176470588,,,56.34392156862744,,49.84941176470588,63.2843137254902,70.42588235294116,,
,38.87803921568627,57.95490196078431,,,42.01450980392157,,,53.64980392156863,,,67.01764705882354,75.19411764705882,,
41.909803921568624,46.8843137254902,54.04313725490197,60.50901960784314,74.8043137254902,60.9,57.23529411764706,56.76588235294118,,57.656862745098046,52.923529411764704,,70.42588235294116,63.36666666666666,71.9843137254902
31.11764705882353,52.707058823529415,56.65098039215687,,56.98470588235294,,57.39411764705882,57.756470588235295,52.931372549019606,51.41176470588236,66.16588235294117,57.794117647058826,55.44,,56.8
,,,,,,,,,,,,,,
,,47.70980392156862,,,,,,59.39725490196078,,,58.01372549019608,72.69647058823529,,
,,50.317647058823525,,,43.26313725490196,,,57.96039215686274,,,59.11176470588236,,,
,,,,,,,,,,,,,,
,,,,,,,,62.80980392156862,,,55.59803921568628,,,
,,50.317647058823525,,,44.667843137254906,,50.32705882352941,55.805098039215686,,,54.93921568627451,74.9670588235294,,
,,,,,,,,,,,,,,
,,51.62156862745098,,,,,,,,,50.766666666666666,,,
,50.70549019607844,,,54.98,52.94,53.58235294117647,55.94039215686275,54.009019607843136,52.30392156862746,58.36235294117647,47.6921568627451,69.97176470588235,,73.17058823529412
,45.06470588235294,68.2,,,42.01450980392157,,54.61960784313726,58.49921568627451,63.72352941176471,57.18,69.21372549019608,67.02,,
,39.78784313725491,52.18039215686274,,,44.98,47.22941176470588,51.15254901960785,50.05764705882353,,47.957647058823525,68.55490196078432,55.89411764705882,,
,,54.04313725490197,,,43.26313725490196,,,,,,60.20980392156863,64.97647058823529,,
,,,,,,,,,,,,,,
37.01568627450981,,42.12156862745098,45.39137254901961,60.10313725490196,57.46627450980392,56.28235294117647,54.61960784313726,56.34392156862744,56.94313725490196,63.32823529411764,,,,61.07058823529412
,,53.4843137254902,,,44.667843137254906,,50.32705882352941,58.14,,,59.77058823529412,74.74,,
,,44.72941176470588,,,,,,,,,48.35098039215686,,,
,,54.04313725490197,,,,,,,,,57.35490196078432,70.19882352941175,,
30.615686274509805,52.161176470588245,54.04313725490197,,56.3164705882353,,58.66470588235294,57.426274509803925,52.572156862745096,48.02156862745098,66.16588235294117,57.794117647058826,53.62352941176469,,60.358823529411765
,,49.57254901960784,,,43.26313725490196,,,,,,63.72352941176471,76.55647058823529,,
,43.24509803921569,,,,48.10156862745098,53.26470588235294,56.27058823529412,53.11098039215686,45.70196078431373,,71.84901960784313,55.6670588235294,,
,40.87960784313726,57.20980392156864,,,44.667843137254906,,54.1243137254902,56.5235294117647,39.27843137254902,47.957647058823525,67.45686274509805,50.444705882352935,,
,40.51568627450981,50.87647058823529,,,44.98,,53.95921568627451,54.90705882352941,,50.55882352941176,74.04509803921569,59.07294117647058,,
,,,,,,,,,,,42.86078431372549,,,
,,43.42549019607843,,,,,,62.80980392156862,,,54.71960784313725,,,
,,53.85686274509804,,,43.26313725490196,,55.11490196078432,49.15960784313725,,40.39058823529412,72.5078431372549,58.39176470588235,,
,,,,,,,,,,,42.86078431372549,,,
,37.6043137254902,52.18039215686274,,,,47.86470588235294,49.83176470588235,53.64980392156863,,51.50470588235294,66.13921568627453,69.97176470588235,,
,,57.0235294117647,,,,,,52.931372549019606,,,58.45294117647059,,,
,,,,,,,,,,,49.22941176470589,,,
,,43.42549019607843,,,,,,,,,52.74313725490197,72.9235294117647,,
,,,,,,,,,,,,,,
,39.42392156862745,50.317647058823525,,,44.98,,53.794117647058826,55.805098039215686,,,60.20980392156863,71.78823529411764,,
,,,,,,,,,,,44.61764705882353,,,
,,,,,,,,,,,52.74313725490197,,,
,52.88901960784314,55.34705882352941,,66.11725490196079,45.76039215686275,55.96470588235294,53.794117647058826,55.805098039215686,57.656862745098046,60.25411764705882,59.33137254901961,68.15529411764705,,70.79803921568629
,,43.9843137254902,,,,,,,,,57.35490196078432,,,
,,48.64117647058824,,,,,,52.572156862745096,,,52.74313725490197,74.74,,
,,,,,,,,,,,45.71568627450981,,,
,,,,,,,,,,,,,,
,,44.72941176470588,,,,,,,,,,,,
,50.70549019607844,68.2,,,47.78941176470588,51.83529411764706,57.426274509803925,59.21764705882352,,51.97764705882352,56.69607843137255,68.83647058823529,,
39.7764705882353,64.89843137254903,50.13137254901961,,67.45372549019608,60.43176470588235,53.9,60.0678431372549,55.98470588235294,59.26274509803922,69.7129411764706,52.74313725490197,,64.64666666666666,71.9843137254902
41.03137254901961,44.51882352941177,,53.65568627450981,,,,58.08666666666667,,,,,49.08235294117647,,57.51176470588236
,,53.29803921568627,,,42.01450980392157,,,,,,,69.97176470588235,,
,43.97294117647059,54.60196078431373,,,48.41372549019608,55.64705882352941,56.6007843137255,56.34392156862744,,51.50470588235294,,69.97176470588235,,69.61176470588235
,,51.62156862745098,,,,,,56.70313725490196,,,60.20980392156863,74.9670588235294,,
,,,,,,,,,,,,,,
,40.15176470588236,55.90588235294118,,,44.823921568627455,48.18235294117648,,58.49921568627451,,42.51882352941176,68.33529411764707,74.05882352941175,,
,,,,,,,,,,,,,,
,,,,,,,,,,,41.98235294117647,,,
,,56.27843137254902,,,43.10705882352941,,,65.50392156862745,,,67.6764705882353,70.42588235294116,,
,,43.9843137254902,,,,,,,,,,,,
,37.05843137254902,51.62156862745098,,,45.292156862745095,46.11764705882353,50.82235294117648,57.78078431372548,,43.46470588235295,74.26470588235294,73.37764705882353,,
,,,,,,,,,,,,,,
,59.43960784313726,50.87647058823529,,68.56745098039215,60.9,39.923529411764704,,55.805098039215686,52.48235294117647,66.63882352941175,,71.1070588235294,,78.62745098039215
,48.70392156862745,51.807843137254906,,,44.98,51.04117647058823,54.1243137254902,54.90705882352941,51.590196078431376,46.538823529411765,72.5078431372549,68.83647058823529,,
39.4,64.89843137254903,49.38627450980392,,67.89921568627452,59.18313725490196,53.58235294117647,58.9121568627451,56.34392156862744,59.084313725490205,70.18588235294118,52.74313725490197,,65.92666666666666,71.03529411764706
,,,,,,,,,,,,,,
,,,,,,,,,,,45.93529411764706,,,
33.12549019607843,,57.58235294117647,55.87294117647059,59.657647058823535,,52.47058823529412,55.445098039215694,,58.72745098039216,62.14588235294118,,71.56117647058822,,78.39019607843137
,,45.660784313725486,,,47.009019607843136,,54.1243137254902,53.64980392156863,,40.154117647058825,68.99411764705883,55.44,,54.66470588235294
,,,,,,,,,,,41.98235294117647,,,
,,53.11176470588235,,,44.98,,,58.49921568627451,,,60.20980392156863,71.78823529411764,,
,,45.28823529411765,,,,,,62.0913725490196,,,55.81764705882353,72.24235294117646,,
38.01960784313725,65.4443137254902,47.70980392156862,43.77882352941177,75.24980392156863,,,56.435686274509806,,58.37058823529412,68.29411764705881,59.11176470588236,66.11176470588235,69.12666666666665,77.20392156862745
,,,,,,,,57.42156862745098,,,54.93921568627451,58.845882352941175,,
,,,,,,,,,,,40.00588235294118,,,
35.0078431372549,57.80196078431373,57.396078431372544,,54.98,60.43176470588235,48.02352941176471,51.48274509803922,55.805098039215686,59.61960784313726,61.2,57.57450980392157,54.75882352941176,,74.11960784313726
41.15686274509804,57.07411764705883,53.85686274509804,43.3756862745098,60.10313725490196,60.43176470588235,,56.6007843137255,56.70313725490196,58.54901960784314,72.55058823529411,58.23333333333333,,,77.9156862745098
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,45.05686274509805,,,
,,,,,,,,,,,42.86078431372549,,,
,,,,,,,,,,,39.78627450980392,,,
,,,,,,,,,,,,,,
,,44.9156862745098,,,,,,61.193333333333335,,,58.23333333333333,50.444705882352935,,
,,,,,,,,,,,,,,
,,,,,,,,,,,45.49607843137255,,,
,,,,,,,,,,,58.01372549019608,74.05882352941175,,
,,54.41568627450981,,,44.98,,,62.0913725490196,,,60.20980392156863,77.01058823529411,,
,,47.70980392156862,,,,,,63.16901960784313,,,57.35490196078432,,,
,,,,,,,,,,,41.98235294117647,,,
,,,,,,,,,,,,,,
,40.15176470588236,55.34705882352941,,,44.823921568627455,49.294117647058826,57.09607843137256,51.85372549019608,,,67.45686274509805,70.88,,
,,,,,,,,,,,40.44509803921569,,,
,36.1486274509804,55.90588235294118,,,,,53.794117647058826,54.90705882352941,,,65.91960784313727,72.69647058823529,,
37.64313725490196,62.532941176470594,53.85686274509804,51.03529411764706,53.6435294117647,57.46627450980392,59.14117647058824,62.21411764705883,53.64980392156863,52.12549019607843,,54.5,66.79294117647058,64.00666666666666,73.64509803921568
,,57.20980392156864,,,44.823921568627455,,,58.49921568627451,,,57.57450980392157,66.79294117647058,,
,,50.87647058823529,,,,,,56.1643137254902,,,60.20980392156863,74.28588235294117,,
,,,,,,,,,,,,,,
,,44.72941176470588,,,,,,60.83411764705882,,,56.476470588235294,69.97176470588235,,
,,,,,,,,,,,45.49607843137255,,,
45.29803921568627,,49.57254901960784,58.8964705882353,65.67176470588235,57.93450980392157,54.21764705882353,54.78470588235295,52.03333333333333,,63.32823529411764,,,70.61999999999999,69.84901960784313
